date,where_racecourse,weather,race_round,race_title,race_id,total_horse_number,frame_number,horse_number,odds,popular,rank,rider_id,burden_weight,distance,ground_status,goal_time,goal_time_dif,half_way_rank,pace,last_time,horse_weight,runner-up-horse-id,prize,horse_id,horse_weight_dif,ground_type
2021/01/24,7,4,11,東海テレビ杯東海S(G2),202107010811,15,5,8,51.1,9,13,01102,56.0,1800,3,1:53.0,3.8,12-11-10-10,35.4-37.8,40.5,510,2016101455, ,2014106081,+4,0
2020/03/22,9,1,11,阪神大賞典(G2),202009010911,10,3,3,21.0,6,4,01093,57.0,3000,1,3:03.4,0.4,4-4-4-3,37.7-36.3,36.3,506,2015105032,"1,000.0",2014106081,+18,1
2019/11/24,5,1,11,ジャパンC(G1),201905050811,15,3,4,15.4,7,8,05339,57.0,2400,4,2:27.1,1.2,9-9-9-8,36.4-37.2,37.4,488,2014106083, ,2014106081,0,1
2019/11/03,5,1,11,アルゼンチン共和国杯(G2),201905050211,13,5,7,4.8,2,1,00660,56.0,2500,1,2:31.5,-0.2,3-3-3-3,30.3-34.1,33.8,488,2015105008,"5,795.2",2014106081,-2,1
2019/05/26,5,0,12,目黒記念(G2),201905021212,13,4,4,4.9,2,5,00666,56.0,2500,1,2:28.8,0.6,11-11-10-10,29.4-35.8,35.0,490,2013105230,570.0,2014106081,0,1
2019/03/31,9,1,11,大阪杯(G1),201909020411,14,4,5,218.9,14,8,00660,57.0,2000,1,2:01.6,0.6,9-10-11-14,36.4-35.5,35.1,490,2014106046, ,2014106081,0,1
2019/03/10,7,4,11,金鯱賞(G2),201907020211,13,6,9,33.6,9,7,00660,56.0,2000,3,2:01.2,1.1,3-3-3-3,35.6-34.6,35.3,490,2015102367, ,2014106081,-10,1
2019/01/13,8,0,11,日経新春杯(G2),201908010411,16,8,16,5.3,2,6,01088,56.0,2400,1,2:26.6,0.4,8-8-10-10,34.1-37.7,37.0,500,2015104063, ,2014106081,+14,1
2018/11/04,5,1,11,アルゼンチン共和国杯(G2),201805050211,12,6,7,3.5,1,2,00700,55.0,2500,1,2:33.8,0.1,8-7-8-7,30.8-33.3,32.5,486,2012104503,"2,325.6",2014106081,+2,1
2018/10/08,5,1,10,六社S(1600万下),201805040310,13,7,10,2.7,2,1,00660,56.0,2400,1,2:25.6,-0.2,2-3-4-3,37.2-34.3,34.1,484,2013105230,"1,849.4",2014106081,0,1
2018/06/17,5,1,9,町田特別(1000万下),201805030609,8,2,2,1.5,1,1,05339,57.0,2400,1,2:24.8,-0.2,3-3-3-3,37.5-35.5,35.0,484,2013106000,"1,517.5",2014106081,0,1
2018/05/27,5,0,8,青嵐賞(1000万下),201805021208,14,3,4,1.9,1,1,05339,57.0,2400,1,2:22.9,0.0,10-10-10-10,35.7-35.3,34.6,484,2014102894,"1,069.8",2014106081,-2,1
2018/03/18,9,1,11,阪神大賞典(G2),201809010811,11,7,9,19.3,5,8,01093,55.0,3000,1,3:04.7,1.1,2-2-2-1,35.9-36.4,37.5,486,2013106183, ,2014106081,-6,1
2018/02/25,10,1,7,4歳以上500万下,201810010607,16,5,10,2.8,1,1,01093,56.0,2600,1,2:37.8,-0.7,1-1-1-1,36.4-34.7,34.7,492,2012104832,750.0,2014106081,0,1
2018/01/07,8,1,8,4歳以上500万下,201808010208,16,5,9,7.9,4,4,01102,56.0,2200,1,2:14.1,0.2,11-11-12-11,36.7-36.4,34.6,492,2013106043,110.0,2014106081,+4,1
2017/12/10,9,0,7,3歳以上500万下,201709050407,10,6,6,2.9,2,4,05339,56.0,1800,1,1:54.2,0.3,6-6-7-7,37.9-37.2,36.8,488,2013105341,110.0,2014106081,+2,0
2017/11/18,8,1,7,3歳以上500万下,201708050507,16,2,4,2.9,1,11,00700,55.0,1800,4,1:51.5,1.7,16-16-15-16,35.7-37.5,37.4,486,2013101367, ,2014106081,+2,0
2017/10/22,8,4,6,3歳以上500万下,201708040706,12,8,12,3.4,1,5,00700,55.0,1900,3,1:58.2,0.5,4-5-4-3,29.8-37.8,37.8,484,2014100544,75.0,2014106081,+8,0
2017/08/05,10,0,10,指宿特別(500万下),201710020310,16,3,6,3.2,2,2,01115,54.0,1700,1,1:46.5,0.4,8-9-7-6,30.6-37.9,37.8,476,2013100711,432.8,2014106081,-4,0
2017/07/16,7,0,8,3歳以上500万下,201707030608,16,7,13,4.6,2,3,01126,54.0,1800,1,1:52.4,0.7,9-9-8-8,37.2-37.4,37.3,480,2013110103,190.0,2014106081,-2,0
2017/07/02,7,4,12,3歳以上500万下,201707030212,16,1,1,6.9,3,4,00666,54.0,1900,3,1:59.9,0.9,8-8-11-11,30.0-38.6,38.5,482,2013101798,110.0,2014106081,+4,0
2017/04/09,9,1,5,3歳500万下,201709020605,15,6,10,5.6,3,2,00700,56.0,1800,3,1:51.6,0.6,11-11-9-7,36.4-37.0,36.9,478,2014105512,290.0,2014106081,-12,0
2017/02/19,8,0,3,3歳未勝利,201708020803,16,6,11,2.9,1,1,00700,56.0,1800,3,1:53.7,-0.3,10-10-6-4,36.5-38.4,37.6,490,2014103603,500.0,2014106081,+8,0
2016/10/30,8,0,5,2歳新馬,201608040905,11,3,3,4.2,3,2,01115,55.0,1800,1,1:50.6,0.0,6-6,38.2-34.7,34.2,482,2014102149,280.0,2014106081,0,1
2019/12/22,6,1,11,有馬記念(G1),201906050811,16,1,2,17.5,5,12,05575,57.0,2500,1,2:33.6,3.1,6-6-6-7,29.4-37.6,38.3,526,2014106220, ,2014106083,+10,1
2019/11/24,5,1,11,ジャパンC(G1),201905050811,15,3,5,5.1,3,1,05575,57.0,2400,4,2:25.9,-0.1,7-7-6-5,36.4-37.2,36.5,516,2016105089,"30,319.2",2014106083,+2,1
2019/10/27,5,0,11,天皇賞(秋)(G1),201905040911,16,2,4,19.1,5,7,00660,58.0,2000,1,1:57.1,0.9,7-9-9,35.7-34.3,34.3,514,2015104961, ,2014106083,-10,1
2019/06/23,9,1,11,宝塚記念(G1),201909030811,12,8,11,8.8,6,3,05212,58.0,2200,1,2:11.6,0.8,4-4-3-3,35.5-35.3,35.7,524,2014106220,"3,836.6",2014106083,0,1
2019/03/30,0,0, ,ドバイシーマクラシッ(G1),2019J0033008,8, ,7,5.1,3,3,05509,57.0,2410,1, , , , , ,,, ,2014106083,,1
2019/02/24,6,0,11,中山記念(G2),201906020211,11,8,10,5.6,4,4,05212,58.0,1800,1,1:45.7,0.2,6-6-5-4,35.0-35.6,33.8,524,2014100222,930.0,2014106083,+14,1
2018/11/25,5,0,11,ジャパンC(G1),201805050811,14,7,11,6.5,2,3,05212,57.0,2400,1,2:21.5,0.9,5-5-4-4,35.9-34.4,34.7,510,2015104961,"7,543.2",2014106083,0,1
2018/10/28,5,0,11,天皇賞(秋)(G1),201805040911,12,4,5,2.5,1,10,05212,58.0,2000,1,1:58.3,1.5,11-10-11,36.2-34.5,34.1,510,2014106201, ,2014106083,+4,1
2018/06/03,5,0,11,安田記念(G1),201805030211,16,1,1,2.8,1,3,05212,58.0,1600,1,1:31.4,0.1,5-5,34.2-34.5,33.9,506,2014110031,"2,849.8",2014106083,-10,1
2018/04/01,9,0,11,大阪杯(G1),201809020411,16,8,15,3.5,1,1,05212,57.0,2000,1,1:58.2,-0.1,15-15-1-1,36.5-34.1,34.1,516,2014105258,"12,340.2",2014106083,-4,1
2018/03/11,7,0,11,金鯱賞(G2),201807020211,9,8,9,1.6,1,1,05212,57.0,2000,3,2:01.6,-0.1,3-3-2-2,38.3-34.2,33.8,520,2010103602,"6,268.6",2014106083,+10,1
2017/12/24,6,0,11,有馬記念(G1),201706050811,16,7,14,4.5,2,4,05212,55.0,2500,1,2:33.8,0.2,10-12-10-8,30.3-35.2,34.5,510,2012102013,"4,500.0",2014106083,+8,1
2017/11/05,5,0,11,アルゼンチン共和国杯(G2),201705050211,16,2,4,2.0,1,1,05212,56.0,2500,1,2:30.0,-0.4,6-6-7-7,29.9-35.6,35.0,502,2012103988,"5,813.4",2014106083,+10,1
2017/05/28,5,0,10,東京優駿(G1),201705021210,18,2,4,5.9,3,2,00700,57.0,2400,1,2:27.0,0.1,7-7-7-5,37.1-33.8,33.5,492,2014106201,"8,800.0",2014106083,-12,1
2017/04/16,6,0,11,皐月賞(G1),201706030811,18,1,2,7.0,2,6,00700,57.0,2000,1,1:58.2,0.4,6-9-11-10,35.1-34.5,34.3,504,2014106046, ,2014106083,+4,1
2017/02/12,5,0,11,共同通信杯(G3),201705010611,11,1,1,3.1,2,1,00700,56.0,1800,1,1:47.5,-0.4,4-6-6,36.0-34.7,34.2,500,2014102087,"3,840.6",2014106083,+2,1
2016/11/19,5,2,11,東京スポーツ杯2歳S(G3),201605050511,10,8,9,8.1,4,2,00700,55.0,1800,3,1:48.3,0.0,10-9-9,36.1-35.1,33.6,498,2014106404,"1,310.8",2014106083,-6,1
2016/10/02,9,1,2,2歳未勝利,201609040802,10,7,7,1.1,1,1,00700,55.0,2000,3,2:04.0,-0.2,3-3-4-2,37.4-35.6,35.4,504,2014106047,500.0,2014106083,-2,1
2016/09/11,9,0,5,2歳新馬,201609040205,9,8,9,1.7,1,2,00700,54.0,2000,1,2:03.2,0.0,7-7-7-7,37.3-34.3,33.9,506,2014110056,280.0,2014106083,0,1
2020/11/29,5,1,12,ジャパンC(G1),202005050912,15,4,7,216.2,10,7,05386,57.0,2400,1,2:23.8,0.8,12-12-12-10,35.3-37.8,34.7,478,2015104961, ,2014106160,+4,1
2020/09/27,6,1,11,産経賞オールカマー(G2),202006040711,9,3,3,2.9,1,5,00660,57.0,2200,3,2:16.0,0.5,5-5-5-5,38.2-35.2,35.2,474,2015104656,670.0,2014106160,-4,1
2020/05/03,8,1,11,天皇賞(春)(G1),202008030411,14,4,5,11.9,4,3,00660,58.0,3200,1,3:16.9,0.4,9-10-5-4,38.0-36.0,35.3,478,2015105075,"3,843.2",2014106160,0,1
2020/03/28,6,1,11,日経賞(G2),202006030111,14,8,14,3.4,1,1,00660,56.0,2500,1,2:32.9,-0.2,10-10-7-5,29.8-36.6,35.7,478,2016100915,"6,799.4",2014106160,-4,1
2020/01/26,6,1,11,アメリカジョッキーC(G2),202006010911,12,3,3,3.8,2,4,00660,56.0,2200,3,2:15.6,0.6,5-5-7-5,37.7-36.7,36.5,482,2015104882,930.0,2014106160,+6,1
2019/11/10,3,0,11,福島記念(G3),201903030411,16,6,12,4.3,2,3,01161,58.5,2000,1,1:59.7,0.2,13-13-11-8,35.1-35.9,35.4,476,2014104386,"1,008.1",2014106160,0,1
2019/09/22,6,1,11,産経賞オールカマー(G2),201906040711,10,1,1,4.9,3,2,01161,56.0,2200,1,2:12.3,0.3,9-9-8-8,36.6-34.0,33.4,476,2014105517,"2,720.0",2014106160,-2,1
2019/07/07,3,1,11,七夕賞(G3),201903020411,16,6,12,8.2,3,1,01161,57.5,2000,3,1:59.6,-0.1,10-10-9-4,34.3-37.5,36.7,478,2014104386,"4,156.0",2014106160,-2,1
